-181.226, -54.094, 14.492, 23.083
-181.222, -54.578, 14.539, 23.116
-181.218, -55.064, 14.587, 23.149
-181.214, -55.551, 14.636, 23.182
-181.211, -56.041, 14.684, 23.215
-181.206, -56.531, 14.732, 23.248
-181.202, -57.024, 14.781, 23.281
-181.198, -57.517, 14.830, 23.314
-181.194, -58.013, 14.879, 23.347
-181.190, -58.510, 14.928, 23.380
-181.186, -59.009, 14.977, 23.413
-181.182, -59.510, 15.026, 23.446
-181.178, -60.012, 15.076, 23.479
-181.174, -60.515, 15.125, 23.512
-181.170, -61.021, 15.175, 23.545
-181.166, -61.528, 15.225, 23.578
-181.162, -62.037, 15.275, 23.611
-181.158, -62.547, 15.325, 23.644
-181.153, -63.059, 15.376, 23.677
-181.149, -63.573, 15.426, 23.710
-181.145, -64.089, 15.477, 23.743
-181.141, -64.606, 15.528, 23.776
-181.137, -65.125, 15.579, 23.809
-181.133, -65.645, 15.630, 23.842
-181.129, -66.168, 15.682, 23.875
-181.124, -66.692, 15.733, 23.908
-181.120, -67.217, 15.785, 23.941
-181.116, -67.745, 15.837, 23.974
-181.112, -68.274, 15.890, 24.007
-181.108, -68.805, 15.942, 24.040
-181.103, -69.338, 15.995, 24.073
-181.099, -69.872, 16.048, 24.106
-181.095, -70.409, 16.101, 24.139
-181.091, -70.947, 16.154, 24.172
-181.086, -71.486, 16.207, 24.205
-181.082, -72.028, 16.261, 24.238
-181.078, -72.571, 16.315, 24.271
-181.073, -73.117, 16.369, 24.304
-181.069, -73.664, 16.423, 24.337
-181.065, -74.212, 16.477, 24.370
-181.060, -74.763, 16.531, 24.403
-181.056, -75.315, 16.586, 24.436
-181.051, -75.870, 16.641, 24.469
-181.047, -76.426, 16.696, 24.502
-181.042, -76.984, 16.751, 24.535
-181.038, -77.543, 16.806, 24.568
-181.033, -78.105, 16.861, 24.601
-181.029, -78.668, 16.917, 24.634
-181.024, -79.234, 16.973, 24.667
-181.019, -79.801, 17.029, 24.700
-181.015, -80.370, 17.085, 24.733
-181.010, -80.941, 17.141, 24.766
-181.006, -81.514, 17.198, 24.799
-181.001, -82.088, 17.255, 24.832
-180.996, -82.665, 17.312, 24.865
-180.991, -83.243, 17.369, 24.898
-180.987, -83.824, 17.426, 24.931
-180.982, -84.406, 17.484, 24.964
-180.977, -84.990, 17.541, 24.997
-180.973, -85.577, 17.599, 25.030
-180.968, -86.165, 17.658, 25.063
-180.963, -86.755, 17.716, 25.096
-180.958, -87.347, 17.774, 25.129
-180.953, -87.941, 17.831, 25.162
-180.948, -88.536, 17.882, 25.195
-180.943, -89.133, 17.924, 25.228
-180.938, -89.732, 17.954, 25.261
-180.934, -90.330, 17.969, 25.294
-180.929, -90.929, 17.965, 25.327
-180.924, -91.526, 17.941, 25.360
-180.919, -92.123, 17.900, 25.393
-180.914, -92.717, 17.842, 25.426
-180.909, -93.309, 17.771, 25.459
-180.904, -93.899, 17.689, 25.492
-180.899, -94.485, 17.599, 25.525
-180.894, -95.069, 17.505, 25.558
-180.890, -95.649, 17.410, 25.591
-180.885, -96.226, 17.318, 25.624
-180.880, -96.801, 17.230, 25.657
-180.875, -97.373, 17.151, 25.690
-180.871, -97.942, 17.082, 25.723
-180.866, -98.510, 17.025, 25.756
-180.861, -99.076, 16.979, 25.789
-180.856, -99.641, 16.944, 25.822
-180.851, -100.206, 16.918, 25.855
-180.847, -100.769, 16.903, 25.888
-180.842, -101.333, 16.896, 25.921
-180.837, -101.896, 16.897, 25.954
-180.832, -102.460, 16.905, 25.987
-180.828, -103.025, 16.920, 26.020
-180.823, -103.589, 16.940, 26.053
-180.818, -104.155, 16.962, 26.086
-180.813, -104.721, 16.983, 26.119
-180.808, -105.288, 17.002, 26.152
-180.803, -105.856, 17.014, 26.185
-180.798, -106.423, 17.019, 26.218
-180.794, -106.990, 17.014, 26.251
-180.789, -107.557, 16.999, 26.284
-180.784, -108.123, 16.972, 26.317
-180.779, -108.688, 16.936, 26.350
-180.774, -109.251, 16.891, 26.383
-180.769, -109.812, 16.838, 26.416
-180.764, -110.371, 16.779, 26.449
-180.759, -110.929, 16.717, 26.482
-180.754, -111.484, 16.652, 26.515
-180.750, -112.037, 16.587, 26.548
-180.745, -112.588, 16.525, 26.581
-180.740, -113.137, 16.466, 26.614
-180.735, -113.684, 16.412, 26.647
-180.730, -114.230, 16.365, 26.680
-180.725, -114.775, 16.325, 26.713
-180.720, -115.318, 16.294, 26.746
-180.716, -115.861, 16.270, 26.779
-180.711, -116.403, 16.254, 26.812
-180.706, -116.944, 16.245, 26.845
-180.701, -117.486, 16.241, 26.878
-180.696, -118.028, 16.242, 26.911
-180.691, -118.569, 16.244, 26.944
-180.686, -119.111, 16.247, 26.977
-180.681, -119.653, 16.248, 27.010
-180.676, -120.195, 16.246, 27.043
-180.672, -120.736, 16.241, 27.076
-180.667, -121.278, 16.230, 27.109
-180.662, -121.818, 16.213, 27.142
-180.657, -122.358, 16.190, 27.175
-180.652, -122.897, 16.161, 27.208
-180.647, -123.435, 16.126, 27.241
-180.642, -123.971, 16.087, 27.274
-180.637, -124.506, 16.044, 27.307
-180.632, -125.039, 15.998, 27.340
-180.627, -125.571, 15.951, 27.373
-180.622, -126.101, 15.903, 27.406
-180.617, -126.630, 15.856, 27.439
-180.612, -127.157, 15.811, 27.472
-180.607, -127.683, 15.769, 27.505
-180.602, -128.208, 15.730, 27.538
-180.597, -128.731, 15.696, 27.571
-180.592, -129.254, 15.666, 27.604
-180.587, -129.775, 15.641, 27.637
-180.582, -130.296, 15.620, 27.670
-180.577, -130.816, 15.603, 27.703
-180.572, -131.336, 15.589, 27.736
-180.567, -131.856, 15.578, 27.769
-180.562, -132.375, 15.569, 27.802
-180.557, -132.894, 15.559, 27.835
-180.552, -133.412, 15.550, 27.868
-180.547, -133.931, 15.539, 27.901
-180.542, -134.448, 15.526, 27.934
-180.537, -134.965, 15.510, 27.967
-180.532, -135.482, 15.490, 28.000
-180.527, -135.998, 15.468, 28.033
-180.522, -136.513, 15.442, 28.066
-180.517, -137.027, 15.413, 28.099
-180.511, -137.539, 15.381, 28.132
-180.506, -138.051, 15.348, 28.165
-180.501, -138.562, 15.312, 28.198
-180.496, -139.071, 15.275, 28.231
-180.491, -139.579, 15.238, 28.264
-180.486, -140.086, 15.202, 28.297
-180.481, -140.592, 15.166, 28.330
-180.476, -141.096, 15.132, 28.363
-180.470, -141.600, 15.100, 28.396
-180.465, -142.102, 15.070, 28.429
-180.460, -142.604, 15.042, 28.462
-180.455, -143.105, 15.018, 28.495
-180.450, -143.605, 14.995, 28.528
-180.445, -144.104, 14.975, 28.561
-180.439, -144.603, 14.956, 28.594
-180.434, -145.101, 14.939, 28.627
-180.429, -145.599, 14.923, 28.660
-180.424, -146.096, 14.907, 28.693
-180.419, -146.592, 14.891, 28.726
-180.413, -147.088, 14.875, 28.759
-180.408, -147.584, 14.857, 28.792
-180.403, -148.079, 14.838, 28.825
-180.398, -148.573, 14.817, 28.858
-180.392, -149.066, 14.795, 28.891
-180.387, -149.558, 14.771, 28.924
-180.382, -150.050, 14.745, 28.957
-180.376, -150.541, 14.718, 28.990
-180.371, -151.031, 14.689, 29.023
-180.366, -151.520, 14.659, 29.056
-180.360, -152.007, 14.629, 29.089
-180.355, -152.494, 14.599, 29.122
-180.350, -152.980, 14.569, 29.155
-180.344, -153.465, 14.539, 29.188
-180.339, -153.949, 14.511, 29.221
-180.334, -154.432, 14.483, 29.254
-180.328, -154.914, 14.456, 29.287
-180.323, -155.395, 14.431, 29.320
-180.317, -155.875, 14.407, 29.353
-180.312, -156.355, 14.384, 29.386
-180.306, -156.834, 14.363, 29.419
-180.301, -157.312, 14.342, 29.452
-180.296, -157.790, 14.323, 29.485
-180.290, -158.267, 14.303, 29.518
-180.285, -158.743, 14.284, 29.551
-180.279, -159.219, 14.265, 29.584
-180.274, -159.694, 14.246, 29.617
-180.268, -160.168, 14.226, 29.650
-180.262, -160.642, 14.205, 29.683
-180.257, -161.115, 14.184, 29.716
-180.251, -161.587, 14.162, 29.749
-180.246, -162.058, 14.139, 29.782
-180.240, -162.529, 14.115, 29.815
-180.234, -162.999, 14.090, 29.848
-180.229, -163.468, 14.065, 29.881
-180.223, -163.936, 14.039, 29.914
-180.217, -164.403, 14.013, 29.947
-180.212, -164.870, 13.987, 29.980
-180.206, -165.335, 13.961, 30.013
-180.200, -165.800, 13.935, 30.046
-180.195, -166.263, 13.910, 30.079
-180.189, -166.726, 13.885, 30.112
-180.183, -167.189, 13.861, 30.145
-180.177, -167.650, 13.837, 30.178
-180.172, -168.111, 13.814, 30.211
-180.166, -168.571, 13.792, 30.244
-180.160, -169.030, 13.770, 30.277
-180.154, -169.488, 13.749, 30.310
-180.148, -169.946, 13.729, 30.343
-180.142, -170.403, 13.708, 30.376
-180.136, -170.860, 13.688, 30.409
-180.130, -171.315, 13.667, 30.442
-180.124, -171.770, 13.647, 30.475
-180.118, -172.225, 13.626, 30.508
-180.112, -172.678, 13.605, 30.541
-180.106, -173.131, 13.584, 30.574
-180.100, -173.584, 13.562, 30.607
-180.094, -174.035, 13.540, 30.640
-180.088, -174.486, 13.518, 30.673
-180.082, -174.936, 13.495, 30.706
-180.075, -175.385, 13.472, 30.739
-180.069, -175.833, 13.448, 30.772
-180.063, -176.281, 13.425, 30.805
-180.057, -176.728, 13.401, 30.838
-180.050, -177.174, 13.378, 30.871
-180.044, -177.619, 13.354, 30.904
-180.037, -178.064, 13.331, 30.937
-180.031, -178.507, 13.309, 30.970
-180.024, -178.950, 13.286, 31.003
-180.018, -179.393, 13.264, 31.036
-180.011, -179.834, 13.242, 31.069
-180.005, -180.275, 13.220, 31.102
-179.998, -180.715, 13.199, 31.135
-179.992, -181.155, 13.178, 31.168
-179.985, -181.593, 13.157, 31.201
-179.978, -182.031, 13.137, 31.234
-179.971, -182.469, 13.116, 31.267
-179.964, -182.905, 13.096, 31.300
-179.957, -183.341, 13.075, 31.333
-179.950, -183.777, 13.055, 31.366
-179.943, -184.211, 13.034, 31.399
-179.936, -184.645, 13.013, 31.432
-179.929, -185.078, 12.992, 31.465
-179.922, -185.511, 12.971, 31.498
-179.914, -185.942, 12.949, 31.531
-179.907, -186.374, 12.928, 31.564
-179.899, -186.804, 12.906, 31.597
-179.892, -187.233, 12.884, 31.630
-179.884, -187.662, 12.863, 31.663
-179.876, -188.090, 12.841, 31.696
-179.868, -188.518, 12.819, 31.729
-179.860, -188.945, 12.797, 31.762
-179.852, -189.370, 12.776, 31.795
-179.844, -189.796, 12.755, 31.828
-179.835, -190.220, 12.733, 31.861
-179.827, -190.644, 12.712, 31.894
-179.818, -191.067, 12.691, 31.927
-179.809, -191.490, 12.671, 31.960
-179.800, -191.911, 12.650, 31.993
-179.790, -192.332, 12.630, 32.026
-179.780, -192.753, 12.609, 32.059
-179.768, -193.173, 12.589, 32.092
-179.757, -193.591, 12.569, 32.125
-179.746, -194.010, 12.549, 32.158
-179.731, -194.427, 12.525, 32.191
-179.715, -194.844, 12.505, 32.224
-179.693, -195.259, 12.476, 32.257
-179.663, -195.673, 12.434, 32.290
-179.625, -196.084, 12.379, 32.323
-179.578, -196.493, 12.343, 32.356
-179.531, -196.901, 12.339, 32.389
-179.480, -197.309, 12.332, 32.422
-179.431, -197.717, 12.337, 32.455
-179.375, -198.124, 12.346, 32.488
-179.318, -198.533, 12.373, 32.521
-179.263, -198.943, 12.400, 32.554
-179.202, -199.353, 12.432, 32.587
-179.132, -199.762, 12.462, 32.620
-179.054, -200.171, 12.485, 32.653
-178.970, -200.579, 12.525, 32.686
-178.885, -200.989, 12.592, 32.719
-178.795, -201.401, 12.652, 32.752
-178.705, -201.815, 12.722, 32.785
-178.608, -202.229, 12.784, 32.818
-178.509, -202.646, 12.863, 32.851
-178.405, -203.064, 12.933, 32.884
-178.296, -203.483, 13.015, 32.917
-178.189, -203.906, 13.095, 32.950
-178.075, -204.329, 13.164, 32.983
-177.957, -204.754, 13.244, 33.016
-177.832, -205.179, 13.304, 33.049
-177.704, -205.605, 13.376, 33.082
-177.569, -206.031, 13.428, 33.115
-177.434, -206.459, 13.489, 33.148
-177.294, -206.888, 13.537, 33.181
-177.155, -207.318, 13.583, 33.214
-177.018, -207.750, 13.616, 33.247
-176.875, -208.181, 13.646, 33.280
-176.728, -208.612, 13.675, 33.313
-176.575, -209.041, 13.688, 33.346
-176.418, -209.470, 13.711, 33.379
-176.256, -209.897, 13.727, 33.412
-176.094, -210.325, 13.754, 33.445
-175.930, -210.753, 13.781, 33.478
-175.766, -211.183, 13.810, 33.511
-175.605, -211.615, 13.839, 33.544
-175.438, -212.046, 13.874, 33.577
-175.267, -212.477, 13.917, 33.610
-175.091, -212.907, 13.952, 33.643
-174.911, -213.337, 14.004, 33.676
-174.726, -213.767, 14.054, 33.709
-174.541, -214.199, 14.115, 33.742
-174.354, -214.632, 14.180, 33.775
-174.167, -215.069, 14.243, 33.808
-173.976, -215.505, 14.308, 33.841
-173.783, -215.943, 14.377, 33.874
-173.586, -216.382, 14.436, 33.907
-173.385, -216.821, 14.502, 33.940
-173.180, -217.260, 14.560, 33.973
-172.974, -217.701, 14.620, 34.006
-172.765, -218.143, 14.676, 34.039
-172.556, -218.587, 14.729, 34.072
-172.344, -219.031, 14.777, 34.105
-172.130, -219.476, 14.824, 34.138
-171.917, -219.922, 14.866, 34.171
-171.699, -220.369, 14.903, 34.204
-171.480, -220.815, 14.942, 34.237
-171.256, -221.261, 14.973, 34.270
-171.031, -221.707, 15.011, 34.303
-170.804, -222.154, 15.046, 34.336
-170.576, -222.601, 15.084, 34.369
-170.347, -223.050, 15.123, 34.402
-170.116, -223.499, 15.164, 34.435
-169.883, -223.949, 15.206, 34.468
-169.648, -224.399, 15.254, 34.501
-169.409, -224.849, 15.300, 34.534
-169.170, -225.301, 15.353, 34.567
-168.927, -225.753, 15.406, 34.600
-168.684, -226.207, 15.463, 34.633
-168.438, -226.662, 15.521, 34.666
-168.188, -227.116, 15.579, 34.699
-167.937, -227.573, 15.641, 34.732
-167.683, -228.030, 15.703, 34.765
-167.429, -228.490, 15.764, 34.798
-167.173, -228.950, 15.826, 34.831
-166.915, -229.412, 15.887, 34.864
-166.654, -229.875, 15.945, 34.897
-166.391, -230.339, 16.004, 34.930
-166.126, -230.803, 16.059, 34.963
-165.860, -231.269, 16.114, 34.996
-165.591, -231.736, 16.167, 35.029
-165.322, -232.204, 16.218, 35.062
-165.050, -232.673, 16.267, 35.095
-164.778, -233.143, 16.315, 35.128
-164.503, -233.613, 16.362, 35.161
-164.227, -234.085, 16.409, 35.194
-163.949, -234.557, 16.455, 35.227
-163.670, -235.031, 16.502, 35.260
-163.389, -235.505, 16.549, 35.293
-163.105, -235.979, 16.596, 35.326
-162.821, -236.455, 16.646, 35.359
-162.535, -236.932, 16.697, 35.392
-162.248, -237.411, 16.750, 35.425
-161.960, -237.891, 16.804, 35.458
-161.671, -238.372, 16.861, 35.491
-161.379, -238.854, 16.918, 35.524
-161.085, -239.338, 16.978, 35.557
-160.790, -239.822, 17.038, 35.590
-160.492, -240.308, 17.099, 35.623
-160.194, -240.795, 17.161, 35.656
-159.894, -241.284, 17.224, 35.689
-159.593, -241.775, 17.287, 35.722
-159.291, -242.268, 17.350, 35.755
-158.988, -242.762, 17.412, 35.788
-158.682, -243.257, 17.474, 35.821
-158.374, -243.754, 17.534, 35.854
-158.065, -244.252, 17.594, 35.887
-157.755, -244.751, 17.653, 35.920
-157.445, -245.253, 17.711, 35.953
-157.133, -245.756, 17.768, 35.986
-156.820, -246.260, 17.825, 36.019
-156.506, -246.766, 17.880, 36.052
-156.190, -247.274, 17.936, 36.085
-155.873, -247.782, 17.991, 36.118
-155.556, -248.293, 18.045, 36.151
-155.238, -248.805, 18.100, 36.184
-154.918, -249.318, 18.156, 36.217
-154.599, -249.834, 18.212, 36.250
-154.278, -250.351, 18.269, 36.283
-153.956, -250.869, 18.326, 36.316
-153.633, -251.390, 18.385, 36.349
-153.310, -251.912, 18.445, 36.382
-152.986, -252.437, 18.506, 36.415
-152.662, -252.963, 18.568, 36.448
-152.337, -253.492, 18.630, 36.481
-152.012, -254.023, 18.691, 36.514
-151.686, -254.556, 18.748, 36.547
-151.360, -255.090, 18.796, 36.580
-151.033, -255.626, 18.832, 36.613
-150.707, -256.163, 18.851, 36.646
-150.384, -256.701, 18.852, 36.679
-150.061, -257.239, 18.835, 36.712
-149.741, -257.777, 18.798, 36.745
-149.423, -258.315, 18.745, 36.778
-149.107, -258.851, 18.678, 36.811
-148.793, -259.386, 18.600, 36.844
-148.481, -259.918, 18.513, 36.877
-148.173, -260.450, 18.423, 36.910
-147.871, -260.981, 18.328, 36.943
-147.572, -261.510, 18.238, 36.976
-147.278, -262.039, 18.152, 37.009
-146.985, -262.565, 18.075, 37.042
-146.699, -263.093, 18.005, 37.075
-146.420, -263.622, 17.937, 37.108
-146.146, -264.152, 17.890, 37.141
-145.877, -264.683, 17.850, 37.174
-145.607, -265.212, 17.822, 37.207
-145.341, -265.743, 17.803, 37.240
-145.081, -266.276, 17.787, 37.273
-144.824, -266.811, 17.784, 37.306
-144.573, -267.348, 17.782, 37.339
-144.323, -267.886, 17.793, 37.372
-144.078, -268.426, 17.804, 37.405
-143.834, -268.969, 17.826, 37.438
-143.595, -269.514, 17.847, 37.471
-143.364, -270.062, 17.863, 37.504
-143.135, -270.613, 17.898, 37.537
-142.909, -271.166, 17.932, 37.570
-142.683, -271.721, 17.973, 37.603
-142.459, -272.278, 18.017, 37.636
-142.242, -272.840, 18.055, 37.669
-142.028, -273.403, 18.107, 37.702
-141.817, -273.970, 18.155, 37.735
-141.607, -274.540, 18.211, 37.768
-141.401, -275.112, 18.266, 37.801
-141.200, -275.688, 18.315, 37.834
-141.001, -276.267, 18.378, 37.867
-140.805, -276.849, 18.438, 37.900
-140.609, -277.434, 18.503, 37.933
-140.416, -278.021, 18.567, 37.966
-140.228, -278.613, 18.622, 37.999
-140.043, -279.207, 18.681, 38.032
-139.862, -279.804, 18.727, 38.065
-139.686, -280.403, 18.757, 38.098
-139.510, -281.003, 18.777, 38.131
-139.338, -281.605, 18.778, 38.164
-139.165, -282.206, 18.758, 38.197
-138.998, -282.806, 18.719, 38.230
-138.837, -283.407, 18.658, 38.263
-138.680, -284.006, 18.584, 38.296
-138.528, -284.603, 18.497, 38.329
-138.377, -285.197, 18.403, 38.362
-138.230, -285.789, 18.304, 38.395
-138.089, -286.379, 18.201, 38.428
-137.950, -286.966, 18.101, 38.461
-137.815, -287.551, 18.006, 38.494
-137.682, -288.134, 17.918, 38.527
-137.553, -288.714, 17.841, 38.560
-137.430, -289.294, 17.773, 38.593
-137.310, -289.873, 17.718, 38.626
-137.194, -290.450, 17.673, 38.659
-137.078, -291.027, 17.638, 38.692
-136.965, -291.604, 17.613, 38.725
-136.858, -292.180, 17.593, 38.758
-136.753, -292.757, 17.585, 38.791
-136.652, -293.335, 17.582, 38.824
-136.551, -293.913, 17.588, 38.857
-136.453, -294.491, 17.599, 38.890
-136.356, -295.071, 17.617, 38.923
-136.264, -295.652, 17.638, 38.956
-136.177, -296.234, 17.656, 38.989
-136.091, -296.817, 17.684, 39.022
-136.009, -297.402, 17.707, 39.055
-135.926, -297.987, 17.727, 39.088
-135.846, -298.573, 17.739, 39.121
-135.772, -299.159, 17.739, 39.154
-135.699, -299.746, 17.733, 39.187
-135.630, -300.332, 17.713, 39.220
-135.561, -300.918, 17.684, 39.253
-135.496, -301.503, 17.644, 39.286
-135.433, -302.086, 17.594, 39.319
-135.373, -302.667, 17.537, 39.352
-135.319, -303.247, 17.471, 39.385
-135.267, -303.825, 17.404, 39.418
-135.219, -304.401, 17.335, 39.451
-135.170, -304.974, 17.268, 39.484
-135.124, -305.546, 17.204, 39.517
-135.079, -306.116, 17.144, 39.550
-135.039, -306.684, 17.089, 39.583
-135.005, -307.251, 17.037, 39.616
-134.974, -307.817, 16.998, 39.649
-134.945, -308.382, 16.967, 39.682
-134.916, -308.947, 16.947, 39.715
-134.890, -309.511, 16.935, 39.748
-134.864, -310.075, 16.930, 39.781
-134.843, -310.639, 16.929, 39.814
-134.828, -311.203, 16.926, 39.847
-134.816, -311.768, 16.933, 39.880
-134.807, -312.332, 16.939, 39.913
-134.797, -312.897, 16.945, 39.946
-134.790, -313.462, 16.949, 39.979
-134.784, -314.027, 16.949, 40.012
-134.782, -314.592, 16.941, 40.045
-134.782, -315.157, 16.928, 40.078
-134.787, -315.720, 16.905, 40.111
-134.798, -316.283, 16.871, 40.144
-134.810, -316.844, 16.838, 40.177
-134.825, -317.403, 16.799, 40.210
-134.839, -317.962, 16.755, 40.243
-134.856, -318.519, 16.709, 40.276
-134.874, -319.074, 16.660, 40.309
-134.897, -319.627, 16.608, 40.342
-134.922, -320.179, 16.558, 40.375
-134.953, -320.728, 16.506, 40.408
-134.985, -321.276, 16.461, 40.441
-135.020, -321.822, 16.419, 40.474
-135.061, -322.367, 16.378, 40.507
-135.102, -322.910, 16.348, 40.540
-135.146, -323.452, 16.321, 40.573
-135.190, -323.994, 16.300, 40.606
-135.238, -324.535, 16.283, 40.639
-135.288, -325.075, 16.272, 40.672
-135.343, -325.615, 16.258, 40.705
-135.401, -326.154, 16.252, 40.738
-135.464, -326.691, 16.242, 40.771
-135.527, -327.229, 16.238, 40.804
-135.595, -327.766, 16.229, 40.837
-135.662, -328.302, 16.222, 40.870
-135.735, -328.838, 16.209, 40.903
-135.814, -329.372, 16.187, 40.936
-135.895, -329.905, 16.170, 40.969
-135.980, -330.436, 16.146, 41.002
-136.064, -330.967, 16.122, 41.035
-136.153, -331.496, 16.093, 41.068
-136.242, -332.024, 16.062, 41.101
-136.337, -332.550, 16.025, 41.134
-136.434, -333.074, 15.989, 41.167
-136.536, -333.596, 15.947, 41.200
-136.640, -334.116, 15.910, 41.233
-136.748, -334.633, 15.869, 41.266
-136.857, -335.150, 15.834, 41.299
-136.971, -335.664, 15.797, 41.332
-137.086, -336.177, 15.766, 41.365
-137.205, -336.688, 15.733, 41.398
-137.327, -337.197, 15.707, 41.431
-137.453, -337.704, 15.679, 41.464
-137.582, -338.210, 15.658, 41.497
-137.715, -338.714, 15.635, 41.530
-137.857, -339.215, 15.604, 41.563
-138.000, -339.714, 15.591, 41.596
-138.148, -340.212, 15.576, 41.629
-138.295, -340.709, 15.565, 41.662
-138.447, -341.205, 15.553, 41.695
-138.599, -341.700, 15.543, 41.728
-138.759, -342.193, 15.524, 41.761
-138.922, -342.683, 15.511, 41.794
-139.091, -343.171, 15.487, 41.827
-139.262, -343.657, 15.472, 41.860
-139.440, -344.141, 15.445, 41.893
-139.618, -344.623, 15.426, 41.926
-139.801, -345.102, 15.399, 41.959
-139.986, -345.580, 15.376, 41.992
-140.176, -346.055, 15.345, 42.025
-140.368, -346.528, 15.318, 42.058
-140.566, -346.997, 15.282, 42.091
-140.767, -347.464, 15.253, 42.124
-140.975, -347.927, 15.214, 42.157
-141.184, -348.387, 15.185, 42.190
-141.399, -348.844, 15.150, 42.223
-141.615, -349.300, 15.125, 42.256
-141.836, -349.751, 15.094, 42.289
-142.060, -350.201, 15.071, 42.322
-142.290, -350.647, 15.042, 42.355
-142.522, -351.090, 15.023, 42.388
-142.760, -351.529, 14.999, 42.421
-143.001, -351.967, 14.993, 42.454
-143.241, -352.405, 14.995, 42.487
-143.480, -352.845, 15.000, 42.520
-143.718, -353.286, 15.015, 42.553
-143.957, -353.727, 15.042, 42.586
-144.200, -354.167, 15.073, 42.619
-144.447, -354.606, 15.106, 42.652
-144.697, -355.044, 15.144, 42.685
-144.950, -355.483, 15.192, 42.718
-145.202, -355.924, 15.244, 42.751
-145.454, -356.367, 15.297, 42.784
-145.706, -356.812, 15.354, 42.817
-145.960, -357.259, 15.415, 42.850
-146.215, -357.707, 15.479, 42.883
-146.473, -358.157, 15.544, 42.916
-146.733, -358.607, 15.612, 42.949
-146.995, -359.059, 15.683, 42.982
-147.257, -359.514, 15.755, 43.015
-147.521, -359.971, 15.829, 43.048
-147.785, -360.430, 15.904, 43.081
-148.051, -360.891, 15.981, 43.114
-148.318, -361.354, 16.059, 43.147
-148.587, -361.820, 16.138, 43.180
-148.858, -362.287, 16.218, 43.213
-149.131, -362.757, 16.299, 43.246
-149.404, -363.228, 16.381, 43.279
-149.679, -363.703, 16.463, 43.312
-149.956, -364.180, 16.545, 43.345
-150.233, -364.659, 16.625, 43.378
-150.512, -365.140, 16.703, 43.411
-150.793, -365.623, 16.776, 43.444
-151.075, -366.108, 16.845, 43.477
-151.358, -366.595, 16.909, 43.510
-151.642, -367.083, 16.968, 43.543
-151.927, -367.573, 17.021, 43.576
-152.212, -368.065, 17.069, 43.609
-152.499, -368.557, 17.112, 43.642
-152.786, -369.051, 17.152, 43.675
-153.073, -369.546, 17.188, 43.708
-153.362, -370.042, 17.223, 43.741
-153.651, -370.539, 17.257, 43.774
-153.940, -371.037, 17.292, 43.807
-154.230, -371.536, 17.329, 43.840
-154.520, -372.036, 17.369, 43.873
-154.811, -372.538, 17.412, 43.906
-155.103, -373.041, 17.458, 43.939
-155.395, -373.546, 17.507, 43.972
-155.689, -374.051, 17.559, 44.005
-155.983, -374.559, 17.613, 44.038
-156.277, -375.069, 17.670, 44.071
-156.573, -375.580, 17.729, 44.104
-156.869, -376.093, 17.789, 44.137
-157.166, -376.608, 17.852, 44.170
-157.465, -377.125, 17.916, 44.203
-157.764, -377.644, 17.982, 44.236
-158.064, -378.165, 18.049, 44.269
-158.364, -378.689, 18.117, 44.302
-158.665, -379.214, 18.187, 44.335
-158.967, -379.742, 18.258, 44.368
-159.271, -380.272, 18.329, 44.401
-159.575, -380.804, 18.402, 44.434
-159.880, -381.338, 18.475, 44.467
-160.186, -381.875, 18.549, 44.500
-160.492, -382.415, 18.622, 44.533
-160.799, -382.956, 18.694, 44.566
-161.107, -383.500, 18.766, 44.599
-161.415, -384.047, 18.835, 44.632
-161.725, -384.595, 18.903, 44.665
-162.035, -385.145, 18.968, 44.698
-162.345, -385.698, 19.031, 44.731
-162.656, -386.253, 19.092, 44.764
-162.966, -386.810, 19.150, 44.797
-163.277, -387.369, 19.207, 44.830
-163.588, -387.930, 19.262, 44.863
-163.900, -388.492, 19.317, 44.896
-164.213, -389.057, 19.371, 44.929
-164.526, -389.623, 19.425, 44.962
-164.838, -390.192, 19.478, 44.995
-165.150, -390.763, 19.534, 45.028
-165.462, -391.336, 19.590, 45.061
-165.774, -391.911, 19.648, 45.094
-166.087, -392.488, 19.708, 45.127
-166.400, -393.067, 19.769, 45.160
-166.713, -393.649, 19.831, 45.193
-167.027, -394.233, 19.894, 45.226
-167.340, -394.819, 19.959, 45.259
-167.652, -395.408, 20.023, 45.292
-167.965, -396.000, 20.089, 45.325
-168.278, -396.594, 20.156, 45.358
-168.593, -397.190, 20.224, 45.391
-168.907, -397.788, 20.293, 45.424
-169.220, -398.390, 20.360, 45.457
-169.533, -398.994, 20.430, 45.490
-169.846, -399.601, 20.500, 45.523
-170.158, -400.211, 20.570, 45.556
-170.469, -400.824, 20.640, 45.589
-170.781, -401.439, 20.711, 45.622
-171.094, -402.056, 20.782, 45.655
-171.406, -402.677, 20.848, 45.688
-171.719, -403.299, 20.905, 45.721
-172.030, -403.924, 20.948, 45.754
-172.338, -404.551, 20.971, 45.787
-172.646, -405.178, 20.974, 45.820
-172.952, -405.805, 20.954, 45.853
-173.256, -406.432, 20.911, 45.886
-173.558, -407.058, 20.846, 45.919
-173.858, -407.681, 20.764, 45.952
-174.154, -408.303, 20.667, 45.985
-174.446, -408.922, 20.559, 46.018
-174.736, -409.539, 20.443, 46.051
-175.023, -410.153, 20.325, 46.084
-175.306, -410.764, 20.208, 46.117
-175.587, -411.372, 20.095, 46.150
